TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
17,2031,Coffee Mug,Kitchen,Main,Return,2025-10-01 00:00:00,5,18.11,90.56,RET-42113,Customer Return,111,116,system,Transaction processed for Main location,system,2025-10-01 00:00:00
18,1553,Adventure Dining Table,Camping,Main,Receipt,2025-09-05 00:00:00,103,118.35,12190.06,PO-2006,Purchase Order Receipt,38,141,warehouse1,Transaction processed for Main location,system,2025-09-05 00:00:00
19,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2025-01-20 00:00:00,-36,75.34,-2712.24,SO-45100,Customer Sale,35,-1,warehouse2,Transaction processed for Main location,system,2025-01-20 00:00:00
20,3104,Ski Tuning Bench - Portable,Ski,Backup,Damage,2025-09-23 00:00:00,-10,149.07,-1490.7,DMG-20,Shipping Damage,58,48,warehouse1,Transaction processed for Backup location,system,2025-09-23 00:00:00
21,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-03-10 00:00:00,-15,14.7,-220.5,SO-90874,Customer Sale,186,171,warehouse2,Transaction processed for Main location,system,2026-03-10 00:00:00
22,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Transfer,2025-08-28 00:00:00,-50,1038.69,-51934.5,TRF-4883,Warehouse Transfer,148,98,warehouse1,Transaction processed for Main location,system,2025-08-28 00:00:00
23,3072,Hand Warmers - 10 Pack,Ski,Main,Sale,2025-09-28 00:00:00,-13,9.48,-123.24,SO-99342,Customer Sale,18,5,system,Transaction processed for Main location,system,2025-09-28 00:00:00
24,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2026-01-21 00:00:00,-24,425.2,-10204.8,SO-12609,Customer Sale,66,42,warehouse2,Transaction processed for Backup location,system,2026-01-21 00:00:00
25,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2025-01-05 00:00:00,112,1047.73,117345.85,PO-2284,Purchase Order Receipt,99,211,warehouse2,Transaction processed for Backup location,system,2025-01-05 00:00:00
26,1571,CozyNights Sleeping Bag,Camping,Main,Receipt,2025-05-19 00:00:00,179,102.08,18272.15,PO-6059,Purchase Order Receipt,124,303,warehouse1,Transaction processed for Main location,system,2025-05-19 00:00:00
27,3104,Ski Tuning Bench - Portable,Ski,Backup,Adjustment,2025-09-25 00:00:00,19,149.07,2832.33,ADJ-27,Cycle Count,97,116,warehouse2,Transaction processed for Backup location,system,2025-09-25 00:00:00
28,2021,Chef Knife,Kitchen,Main,Sale,2025-02-08 00:00:00,-37,57.11,-2113.07,SO-13798,Customer Sale,22,-15,warehouse2,Transaction processed for Main location,system,2025-02-08 00:00:00
29,3104,Ski Tuning Bench - Portable,Ski,Main,Adjustment,2025-03-28 00:00:00,19,149.07,2832.33,ADJ-29,Cycle Count,75,94,warehouse2,Transaction processed for Main location,system,2025-03-28 00:00:00
30,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2026-01-21 00:00:00,-30,425.2,-12756.0,SO-63817,Customer Sale,47,17,system,Transaction processed for Main location,system,2026-01-21 00:00:00
31,3092,All-Mountain Snowboard - 158cm,Ski,Regional,Receipt,2025-06-08 00:00:00,25,559.39,13984.82,PO-1295,Purchase Order Receipt,2,27,warehouse2,Transaction processed for Regional location,system,2025-06-08 00:00:00
32,1551,BaseCamp Folding Table,Camping,Main,Sale,2025-12-19 00:00:00,-4,66.43,-265.72,SO-13098,Customer Sale,39,35,warehouse1,Transaction processed for Main location,system,2025-12-19 00:00:00
33,2101,Measuring Cup Set,Kitchen,Main,Receipt,2025-01-21 00:00:00,26,14.49,376.62,PO-4527,Purchase Order Receipt,152,178,system,Transaction processed for Main location,system,2025-01-21 00:00:00
34,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2026-01-19 00:00:00,-22,1038.69,-22851.18,SO-21062,Customer Sale,64,42,warehouse2,Transaction processed for Backup location,system,2026-01-19 00:00:00
35,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-08-10 00:00:00,89,391.49,34842.54,PO-1423,Purchase Order Receipt,0,89,system,Transaction processed for Main location,system,2025-08-10 00:00:00
36,3072,Hand Warmers - 10 Pack,Ski,Main,Receipt,2025-10-09 00:00:00,148,9.54,1411.41,PO-8643,Purchase Order Receipt,98,246,system,Transaction processed for Main location,system,2025-10-09 00:00:00
37,3033,Women's Performance Ski Boots,Ski,Backup,Damage,2026-04-17 00:00:00,-5,360.76,-1803.8,DMG-37,Quality Issue,105,100,warehouse1,Transaction processed for Backup location,system,2026-04-17 00:00:00
38,1563,CompactCook Camping Stove,Camping,Main,Damage,2025-10-10 00:00:00,-3,71.58,-214.74,DMG-38,Warehouse Damage,87,84,system,Transaction processed for Main location,system,2025-10-10 00:00:00
39,1562,PowerBurner Camping Stove,Camping,Backup,Return,2026-03-06 00:00:00,4,108.87,435.49,RET-41069,Customer Return,162,166,warehouse2,Transaction processed for Backup location,system,2026-03-06 00:00:00
40,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-04-28 00:00:00,-38,71.58,-2720.04,SO-53785,Customer Sale,8,-30,warehouse1,Transaction processed for Main location,system,2025-04-28 00:00:00
41,2051,Ice Cream Bowl,Kitchen,Backup,Transfer,2025-10-15 00:00:00,-47,17.25,-810.75,TRF-8657,Warehouse Transfer,27,-20,warehouse2,Transaction processed for Backup location,system,2025-10-15 00:00:00
42,3033,Women's Performance Ski Boots,Ski,Backup,Damage,2026-03-11 00:00:00,-5,360.76,-1803.8,DMG-42,Warehouse Damage,139,134,warehouse1,Transaction processed for Backup location,system,2026-03-11 00:00:00
43,1581,LED Headlamp - Rechargeable,Camping,Backup,Damage,2025-11-10 00:00:00,-7,55.96,-391.72,DMG-43,Shipping Damage,10,3,warehouse2,Transaction processed for Backup location,system,2025-11-10 00:00:00
44,2022,Fork Set,Kitchen,Main,Damage,2025-07-06 00:00:00,-1,28.01,-28.01,DMG-44,Shipping Damage,97,96,warehouse1,Transaction processed for Main location,system,2025-07-06 00:00:00
45,3072,Hand Warmers - 10 Pack,Ski,Main,Adjustment,2026-01-30 00:00:00,5,9.48,47.4,ADJ-45,Physical Count,119,124,warehouse1,Transaction processed for Main location,system,2026-01-30 00:00:00
46,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Receipt,2025-10-25 00:00:00,152,539.49,82001.74,PO-3629,Purchase Order Receipt,91,243,warehouse2,Transaction processed for Backup location,system,2025-10-25 00:00:00
47,2091,Spatula,Kitchen,Main,Receipt,2025-04-10 00:00:00,92,10.2,938.61,PO-8767,Purchase Order Receipt,150,242,warehouse2,Transaction processed for Main location,system,2025-04-10 00:00:00
48,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Receipt,2026-04-29 00:00:00,16,573.41,9174.59,PO-8787,Purchase Order Receipt,84,100,warehouse2,Transaction processed for Backup location,system,2026-04-29 00:00:00
49,1581,LED Headlamp - Rechargeable,Camping,Backup,Receipt,2025-06-20 00:00:00,53,57.89,3067.97,PO-2255,Purchase Order Receipt,1,54,warehouse1,Transaction processed for Backup location,system,2025-06-20 00:00:00
50,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2026-04-24 00:00:00,-42,36.68,-1540.56,SO-11009,Customer Sale,218,176,warehouse1,Transaction processed for Main location,system,2026-04-24 00:00:00
51,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2025-09-20 00:00:00,166,137.65,22850.34,PO-9514,Purchase Order Receipt,198,364,warehouse2,Transaction processed for Main location,system,2025-09-20 00:00:00
52,1543,TrekStar Hiking Sandals,Camping,Main,Receipt,2025-07-29 00:00:00,35,66.82,2338.75,PO-9195,Purchase Order Receipt,65,100,system,Transaction processed for Main location,system,2025-07-29 00:00:00
53,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2026-01-18 00:00:00,-9,149.07,-1341.63,SO-81777,Customer Sale,119,110,warehouse2,Transaction processed for Main location,system,2026-01-18 00:00:00
54,3072,Hand Warmers - 10 Pack,Ski,Main,Adjustment,2025-06-21 00:00:00,5,9.48,47.4,ADJ-54,Physical Count,114,119,system,Transaction processed for Main location,system,2025-06-21 00:00:00
55,3091,Freestyle Snowboard - 155cm,Ski,Backup,Damage,2025-11-29 00:00:00,-6,425.2,-2551.2,DMG-55,Warehouse Damage,2,-4,system,Transaction processed for Backup location,system,2025-11-29 00:00:00
56,2071,Baking Pan,Kitchen,Backup,Sale,2025-08-04 00:00:00,-41,21.87,-896.67,SO-37061,Customer Sale,18,-23,warehouse1,Transaction processed for Backup location,system,2025-08-04 00:00:00
57,1551,BaseCamp Folding Table,Camping,Main,Damage,2025-12-01 00:00:00,-2,66.43,-132.86,DMG-57,Warehouse Damage,120,118,warehouse2,Transaction processed for Main location,system,2025-12-01 00:00:00
58,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2025-08-29 00:00:00,161,220.47,35495.15,PO-7536,Purchase Order Receipt,53,214,warehouse2,Transaction processed for Main location,system,2025-08-29 00:00:00
59,2051,Ice Cream Bowl,Kitchen,Backup,Sale,2025-07-09 00:00:00,-24,17.25,-414.0,SO-26445,Customer Sale,169,145,system,Transaction processed for Backup location,system,2025-07-09 00:00:00
60,3031,Pro Flex Racing Ski Boots,Ski,Main,Transfer,2025-03-31 00:00:00,-12,400.29,-4803.48,TRF-3192,Warehouse Transfer,132,120,system,Transaction processed for Main location,system,2025-03-31 00:00:00
61,3091,Freestyle Snowboard - 155cm,Ski,Backup,Adjustment,2025-11-30 00:00:00,13,425.2,5527.6,ADJ-61,Physical Count,53,66,warehouse1,Transaction processed for Backup location,system,2025-11-30 00:00:00
62,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-05-21 00:00:00,-27,59.05,-1594.35,SO-97535,Customer Sale,43,16,warehouse2,Transaction processed for Backup location,system,2025-05-21 00:00:00
63,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-07-10 00:00:00,104,325.57,33859.11,PO-1409,Purchase Order Receipt,103,207,warehouse2,Transaction processed for Main location,system,2025-07-10 00:00:00
64,3102,Winter Hiking Boots - Waterproof,Ski,Main,Sale,2025-05-15 00:00:00,-38,158.0,-6004.0,SO-67898,Customer Sale,192,154,warehouse2,Transaction processed for Main location,system,2025-05-15 00:00:00
65,1531,Summit Breeze Jacket,Camping,Regional,Adjustment,2026-04-29 00:00:00,9,102.35,921.15,ADJ-65,Physical Count,57,66,warehouse1,Transaction processed for Regional location,system,2026-04-29 00:00:00
66,1541,TrekReady Hiking Boots,Camping,Main,Receipt,2025-03-25 00:00:00,32,135.77,4344.52,PO-5706,Purchase Order Receipt,216,248,warehouse2,Transaction processed for Main location,system,2025-03-25 00:00:00
67,3103,Snowboard Bindings - Pro,Ski,Backup,Sale,2025-05-05 00:00:00,-25,180.51,-4512.75,SO-82488,Customer Sale,107,82,system,Transaction processed for Backup location,system,2025-05-05 00:00:00
68,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-07-26 00:00:00,129,311.91,40236.84,PO-7288,Purchase Order Receipt,119,248,system,Transaction processed for Main location,system,2025-07-26 00:00:00
69,2012,Espresso Machine,Kitchen,Main,Sale,2025-11-06 00:00:00,-45,296.77,-13354.65,SO-38259,Customer Sale,231,186,warehouse1,Transaction processed for Main location,system,2025-11-06 00:00:00
70,2031,Coffee Mug,Kitchen,Backup,Sale,2025-08-06 00:00:00,-32,22.64,-724.48,SO-43054,Customer Sale,2,-30,system,Transaction processed for Backup location,system,2025-08-06 00:00:00
71,2112,4-Slice Toaster,Kitchen,Main,Transfer,2025-05-06 00:00:00,-32,64.65,-2068.8,TRF-2795,Warehouse Transfer,18,-14,system,Transaction processed for Main location,system,2025-05-06 00:00:00
72,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-06-07 00:00:00,-37,130.33,-4822.21,SO-89974,Customer Sale,189,152,warehouse1,Transaction processed for Main location,system,2025-06-07 00:00:00
73,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2025-01-10 00:00:00,-12,554.59,-6655.08,SO-69918,Customer Sale,52,40,warehouse1,Transaction processed for Backup location,system,2025-01-10 00:00:00
74,1562,PowerBurner Camping Stove,Camping,Backup,Adjustment,2025-01-04 00:00:00,11,136.09,1496.99,ADJ-74,Cycle Count,168,179,warehouse2,Transaction processed for Backup location,system,2025-01-04 00:00:00
75,1511,Alpine Explorer Tent,Camping,Main,Receipt,2025-02-21 00:00:00,79,324.85,25663.27,PO-3372,Purchase Order Receipt,37,116,warehouse1,Transaction processed for Main location,system,2025-02-21 00:00:00
76,1533,RainGuard Hiking Jacket,Camping,Main,Sale,2025-06-13 00:00:00,-40,121.69,-4867.6,SO-50231,Customer Sale,124,84,system,Transaction processed for Main location,system,2025-06-13 00:00:00
77,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2026-01-25 00:00:00,-45,360.76,-16234.2,SO-82253,Customer Sale,154,109,warehouse2,Transaction processed for Backup location,system,2026-01-25 00:00:00
78,3081,All-Temp Ski Wax Kit,Ski,Backup,Transfer,2025-06-09 00:00:00,-46,59.05,-2716.3,TRF-6191,Warehouse Transfer,63,17,system,Transaction processed for Backup location,system,2025-06-09 00:00:00
79,2071,Baking Pan,Kitchen,Backup,Sale,2025-03-19 00:00:00,-2,21.87,-43.74,SO-56159,Customer Sale,52,50,system,Transaction processed for Backup location,system,2025-03-19 00:00:00
80,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2025-04-07 00:00:00,-35,425.2,-14882.0,SO-12304,Customer Sale,18,-17,warehouse1,Transaction processed for Backup location,system,2025-04-07 00:00:00
81,2021,Chef Knife,Kitchen,Main,Receipt,2026-02-06 00:00:00,88,58.5,5148.39,PO-9337,Purchase Order Receipt,62,150,warehouse2,Transaction processed for Main location,system,2026-02-06 00:00:00
82,1523,TrailLite Daypack,Camping,Main,Sale,2025-11-25 00:00:00,-41,52.02,-2132.82,SO-42460,Customer Sale,40,-1,warehouse1,Transaction processed for Main location,system,2025-11-25 00:00:00
83,1511,Alpine Explorer Tent,Camping,Main,Sale,2026-01-16 00:00:00,-4,324.35,-1297.4,SO-97360,Customer Sale,28,24,system,Transaction processed for Main location,system,2026-01-16 00:00:00
84,2091,Spatula,Kitchen,Backup,Sale,2025-05-05 00:00:00,-4,10.11,-40.44,SO-75838,Customer Sale,93,89,warehouse1,Transaction processed for Backup location,system,2025-05-05 00:00:00
85,3081,All-Temp Ski Wax Kit,Ski,Backup,Adjustment,2026-02-24 00:00:00,19,59.05,1121.95,ADJ-85,Physical Count,29,48,system,Transaction processed for Backup location,system,2026-02-24 00:00:00
86,2071,Baking Pan,Kitchen,Backup,Transfer,2025-02-26 00:00:00,-8,21.87,-174.96,TRF-6252,Warehouse Transfer,20,12,warehouse1,Transaction processed for Backup location,system,2025-02-26 00:00:00
87,1552,TrekMaster Camping Chair,Camping,Main,Receipt,2025-02-14 00:00:00,186,60.17,11191.14,PO-9948,Purchase Order Receipt,9,195,warehouse1,Transaction processed for Main location,system,2025-02-14 00:00:00
88,2091,Spatula,Kitchen,Backup,Receipt,2025-11-27 00:00:00,195,9.65,1881.65,PO-5275,Purchase Order Receipt,63,258,warehouse1,Transaction processed for Backup location,system,2025-11-27 00:00:00
89,2091,Spatula,Kitchen,Backup,Damage,2025-01-28 00:00:00,-5,10.11,-50.55,DMG-89,Warehouse Damage,117,112,warehouse2,Transaction processed for Backup location,system,2025-01-28 00:00:00
90,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Sale,2025-01-13 00:00:00,-5,1038.69,-5193.45,SO-24207,Customer Sale,27,22,warehouse2,Transaction processed for Backup location,system,2025-01-13 00:00:00
91,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Return,2025-01-05 00:00:00,2,308.18,616.35,RET-85447,Customer Return,73,75,warehouse2,Transaction processed for Backup location,system,2025-01-05 00:00:00
92,2031,Coffee Mug,Kitchen,Backup,Transfer,2025-02-10 00:00:00,-45,22.64,-1018.8,TRF-9373,Warehouse Transfer,12,-33,warehouse1,Transaction processed for Backup location,system,2025-02-10 00:00:00
93,3092,All-Mountain Snowboard - 158cm,Ski,Backup,Sale,2025-05-30 00:00:00,-39,554.59,-21629.01,SO-16502,Customer Sale,86,47,warehouse2,Transaction processed for Backup location,system,2025-05-30 00:00:00
94,1571,CozyNights Sleeping Bag,Camping,Main,Transfer,2025-10-15 00:00:00,-49,102.95,-5044.55,TRF-3111,Warehouse Transfer,37,-12,system,Transaction processed for Main location,system,2025-10-15 00:00:00
95,1522,SummitClimber Backpack,Camping,Main,Receipt,2025-09-20 00:00:00,119,188.45,22425.43,PO-1530,Purchase Order Receipt,87,206,warehouse1,Transaction processed for Main location,system,2025-09-20 00:00:00
96,2071,Baking Pan,Kitchen,Backup,Sale,2026-04-30 00:00:00,-24,21.87,-524.88,SO-47510,Customer Sale,61,37,warehouse1,Transaction processed for Backup location,system,2026-04-30 00:00:00
97,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2026-01-01 00:00:00,107,1086.52,116257.61,PO-2673,Purchase Order Receipt,35,142,system,Transaction processed for Backup location,system,2026-01-01 00:00:00
98,3081,All-Temp Ski Wax Kit,Ski,Main,Receipt,2025-01-29 00:00:00,103,59.49,6127.95,PO-2852,Purchase Order Receipt,106,209,warehouse1,Transaction processed for Main location,system,2025-01-29 00:00:00
99,1512,SkyView 2-Person Tent,Camping,Main,Return,2025-04-12 00:00:00,1,182.56,182.56,RET-55474,Customer Return,33,34,warehouse1,Transaction processed for Main location,system,2025-04-12 00:00:00
100,3091,Freestyle Snowboard - 155cm,Ski,Main,Transfer,2025-05-09 00:00:00,-33,425.2,-14031.6,TRF-7478,Warehouse Transfer,1,-32,warehouse2,Transaction processed for Main location,system,2025-05-09 00:00:00
101,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Regional,Return,2026-04-09 00:00:00,5,256.02,1280.08,RET-93388,Customer Return,36,41,warehouse2,Transaction processed for Regional location,system,2026-04-09 00:00:00
102,2022,Fork Set,Kitchen,Backup,Sale,2025-11-30 00:00:00,-47,28.01,-1316.47,SO-68038,Customer Sale,89,42,system,Transaction processed for Backup location,system,2025-11-30 00:00:00
103,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-04-23 00:00:00,-33,64.65,-2133.45,SO-99416,Customer Sale,64,31,system,Transaction processed for Main location,system,2025-04-23 00:00:00
104,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Damage,2026-04-22 00:00:00,-1,143.41,-143.41,DMG-104,Shipping Damage,182,181,warehouse1,Transaction processed for Main location,system,2026-04-22 00:00:00
105,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2026-04-28 00:00:00,-22,64.78,-1425.16,SO-23573,Customer Sale,123,101,warehouse2,Transaction processed for Main location,system,2026-04-28 00:00:00
106,1563,CompactCook Camping Stove,Camping,Main,Sale,2025-04-20 00:00:00,-25,71.58,-1789.5,SO-16378,Customer Sale,53,28,warehouse1,Transaction processed for Main location,system,2025-04-20 00:00:00
107,3104,Ski Tuning Bench - Portable,Ski,Main,Receipt,2025-12-29 00:00:00,20,142.06,2841.11,PO-9049,Purchase Order Receipt,92,112,warehouse1,Transaction processed for Main location,system,2025-12-29 00:00:00
108,2021,Chef Knife,Kitchen,Main,Transfer,2025-11-18 00:00:00,-30,57.11,-1713.3,TRF-5993,Warehouse Transfer,82,52,warehouse1,Transaction processed for Main location,system,2025-11-18 00:00:00
109,3081,All-Temp Ski Wax Kit,Ski,Backup,Receipt,2025-07-09 00:00:00,138,56.78,7835.8,PO-4192,Purchase Order Receipt,55,193,warehouse1,Transaction processed for Backup location,system,2025-07-09 00:00:00
110,1571,CozyNights Sleeping Bag,Camping,Main,Receipt,2025-10-26 00:00:00,30,99.77,2993.17,PO-2509,Purchase Order Receipt,20,50,warehouse1,Transaction processed for Main location,system,2025-10-26 00:00:00
111,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Damage,2025-10-08 00:00:00,-1,385.22,-385.22,DMG-111,Shipping Damage,7,6,warehouse1,Transaction processed for Backup location,system,2025-10-08 00:00:00
112,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-11-15 00:00:00,-27,360.76,-9740.52,SO-99690,Customer Sale,94,67,warehouse1,Transaction processed for Backup location,system,2025-11-15 00:00:00
113,3091,Freestyle Snowboard - 155cm,Ski,Backup,Receipt,2026-03-12 00:00:00,170,405.36,68910.96,PO-5972,Purchase Order Receipt,107,277,warehouse2,Transaction processed for Backup location,system,2026-03-12 00:00:00
114,1523,TrailLite Daypack,Camping,Main,Transfer,2025-04-21 00:00:00,-24,52.02,-1248.48,TRF-5657,Warehouse Transfer,45,21,warehouse2,Transaction processed for Main location,system,2025-04-21 00:00:00
115,1521,Adventurer Pro Backpack,Camping,Backup,Sale,2026-02-24 00:00:00,-4,130.33,-521.32,SO-36736,Customer Sale,119,115,system,Transaction processed for Backup location,system,2026-02-24 00:00:00
116,1521,Adventurer Pro Backpack,Camping,Backup,Return,2025-12-06 00:00:00,4,104.26,417.06,RET-80949,Customer Return,266,270,warehouse2,Transaction processed for Backup location,system,2025-12-06 00:00:00
117,1532,TrailBlaze Hiking Pants,Camping,Backup,Adjustment,2026-02-21 00:00:00,19,67.66,1285.54,ADJ-117,Physical Count,2,21,warehouse2,Transaction processed for Backup location,system,2026-02-21 00:00:00
118,2091,Spatula,Kitchen,Backup,Return,2026-02-25 00:00:00,1,8.09,8.09,RET-22408,Customer Return,7,8,warehouse2,Transaction processed for Backup location,system,2026-02-25 00:00:00
119,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-12-07 00:00:00,-45,88.16,-3967.2,SO-44791,Customer Sale,13,-32,warehouse1,Transaction processed for Backup location,system,2025-12-07 00:00:00
120,1561,EcoFire Camping Stove,Camping,Regional,Adjustment,2025-05-31 00:00:00,-18,76.16,-1370.88,ADJ-120,System Correction,21,3,warehouse1,Transaction processed for Regional location,system,2025-05-31 00:00:00
121,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2025-04-05 00:00:00,168,418.38,70288.06,PO-9519,Purchase Order Receipt,54,222,system,Transaction processed for Main location,system,2025-04-05 00:00:00
122,1543,TrekStar Hiking Sandals,Camping,Main,Receipt,2025-11-01 00:00:00,186,67.61,12575.6,PO-6105,Purchase Order Receipt,99,285,warehouse2,Transaction processed for Main location,system,2025-11-01 00:00:00
123,1542,TrailWalker Hiking Shoes,Camping,Backup,Receipt,2026-04-01 00:00:00,30,85.36,2560.85,PO-1599,Purchase Order Receipt,20,50,warehouse2,Transaction processed for Backup location,system,2026-04-01 00:00:00
124,2022,Fork Set,Kitchen,Backup,Sale,2025-06-08 00:00:00,-43,28.01,-1204.43,SO-74173,Customer Sale,63,20,warehouse1,Transaction processed for Backup location,system,2025-06-08 00:00:00
125,1541,TrekReady Hiking Boots,Camping,Main,Adjustment,2026-04-06 00:00:00,13,130.33,1694.29,ADJ-125,Cycle Count,36,49,system,Transaction processed for Main location,system,2026-04-06 00:00:00
126,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2026-04-15 00:00:00,-33,67.66,-2232.78,SO-28948,Customer Sale,48,15,system,Transaction processed for Backup location,system,2026-04-15 00:00:00
127,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-04-24 00:00:00,-37,130.33,-4822.21,SO-21630,Customer Sale,209,172,warehouse1,Transaction processed for Main location,system,2025-04-24 00:00:00
128,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2025-07-23 00:00:00,162,225.28,36495.26,PO-3862,Purchase Order Receipt,14,176,system,Transaction processed for Main location,system,2025-07-23 00:00:00
129,1561,EcoFire Camping Stove,Camping,Regional,Damage,2025-04-13 00:00:00,-1,76.16,-76.16,DMG-129,Warehouse Damage,82,81,warehouse2,Transaction processed for Regional location,system,2025-04-13 00:00:00
130,1522,SummitClimber Backpack,Camping,Main,Sale,2025-01-29 00:00:00,-19,180.95,-3438.05,SO-56715,Customer Sale,21,2,warehouse1,Transaction processed for Main location,system,2025-01-29 00:00:00
